chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
3529,C844503,1,18100,B02,0,0,0,3.754344,0,0,0,0,7.269967625,0,0,0,1.5407975,4.188369,0,0,0,0,0,5.837675,1.041665875,0,0,0,0,0,0,1.0850696875,3.2118050625,0,0,6.74913075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B03,0,0,0,0,0,0,0,0,7.96441,6.011287,0.607638875,5.5555565625,0,12.47827625,0.0434028125,8.61545625,15.60331875,0,13.585085125,4.340276375,2.53906125,0,0,9.5051978125,0.195312625,0,5.5772560625,0.021701375,0,0,0,0,0,0,9.5052165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B04,0,0,0,0,0,0,6.09808575,0,0,0,0,0,0,0,0,0.21701375,2.387151375,0,0,0,0,0,7.55208125,0,0,0,0,0,0,0,0,3.5590290625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B05,0,0,0,0,0.021701375,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B09,4.340278875,0,0,0,0,0,0,0,0,0,0,2.12673825,0,0.585937125,0,3.3854141875,0,0,0,0,0,1.801216875,0,1.71440975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B10,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,2.473958125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B11,14.2361090625,2.1918409375,0,0,0,0,0,0,0,0,0,13.628496875,1.6710059375,0,0,0.021701375,11.5668398125,0,0,0,0,0,0,0,0,11.7621466875,0,0,9.9392345,0,0,0,0,0,0,0.0651040625,4.6657959375,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,B12,0,0,0,0,0,0,0,0,3.667538125,0.8680545,2.27864375,0,0,5.664061375,0,1.62760375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.796013875,0,0,0,0,3.7109375,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C01,0,0,0,0,0,5.51215,3.9496553125,0,0,0,0,9.7439209375,0.1302084375,0,0,0,0,0,0,0,0,12.1744934375,6.922745625,2.4739545,0,0,0,0,0,0,4.709203125,2.7126721875,0,5.078125,0.9765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C02,0,0,0,11.9357625,1.7361125,0,0,6.3368090625,8.1814125,7.1831603125,0,2.4305545,5.924473875,0,5.5555541875,0,0,15.34288125,1.692707375,6.0546890625,0.021701375,0,0,11.892356875,0,0,0,0,0,0,2.4956590625,0,14.040789375,4.513890625,0.6510410625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C03,15.0607510625,0,0,0,0,0,0,0,0,0,4.036457625,12.0659871875,2.2352425,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,15.342870625,0,0,0,0,0,6.792533375,14.9305690625,1.280380875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C04,0,0.282118125,7.7690946875,0,0,5.53385625,0.88975625,0,0,0,0,0,0,0,7.7039943125,0.065104125,1.822917,4.44878625,0,0.17361125,2.669269375,0,0,0,0,0,0,0,1.3020821875,0.694444375,0,0,0,2.62586875,2.23524375,0,5.1432271875,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C09,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0.4991316875,0,0,0,0.303819375,0,1.3671878125,0,0.1953125,0,1.73611075,1.8446171875,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C10,0,0,8.550345125,0,6.1631846875,0.108507,0,0,0,0,3.6675335625,10.4166716875,1.86632075,0,0,0,0,0,3.667533875,0,0,3.6024316875,0,0,6.163196875,3.884546875,0,0,4.03645625,2.53906075,0,0,0,0,0,0,0,3.1901045,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C11,0,0,7.638892,0.0434028125,6.163195,0.28211825,0,0,0,8.832472875,0,0,0,0,0,5.27344,0,0,0,6.8359346875,0.0434028125,0,4.7960035625,0.5425348125,7.5086928125,8.702255875,2.9947928125,0,0,3.124998125,0.282118125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,C12,3.7543375,2.3654534375,0,0,0,5.815971375,0,0,0,0,0,0,0,0,0,5.0564253125,0.5859378125,0,0,6.0329746875,0,0,2.5607635625,0,0,0,0,0,0,4.231771875,1.9097209375,0,0,0,0,3.949653125,2.322046875,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D01,0,0,0,0,0,1.32378575,0,0,0,0,0,0,0,0,0,0,0,0,0,1.302083125,0.2821178125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D02,7.0963525,0.21701375,0,0,13.910589375,12.5216978125,0.5859384375,0,0,0,0,0,0,0,0,0,10.9809028125,1.4756929375,0,10.503476375,0.4557290625,0,0,0,0,0,0,0,0,6.7491305625,7.33507325,1.7578134375,0,0,0,0,0,4.0364585625,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D04,0,0,3.3420153125,1.909721875,9.830718875,0.086805625,0,4.36197625,0,0,0.108506875,0.7812496875,0,2.495659375,2.34375,2.0616295,0,4.2100691875,0,0,3.94965275,0,0.889756875,3.9713540625,0,0,0,1.2369795,1.8446209375,0.021701375,0,0,0,0.021701375,0.9548595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D09,0,0,0,0,0.2387153125,0,0,0,0,0,0,2.32205,0,0,0,0,0,0.1519098125,0,0.520833125,0,0,2.4088546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D10,0,0.021701375,2.5173604375,0.1736109375,0.824653125,2.777778125,5.33854,0.0434028125,0,0,0,0,0,0,5.707468125,0.32552075,0,5.5989618125,0,0,0,0,0,3.4288198125,0,0,0,2.9079860625,0,2.25694275,0,0,0,0,0,0,0,0,0,0,0,1.0199653125,1.888020625,0,0,0,0,0,0,0
3529,C844503,1,18100,D11,12.17447575,0,0,13.780371875,0,0,0,16.015621875,0,0,0,0,0,0,14.127590625,0,0,0,14.539909375,0,0,0,0,0,13.845475,0,0,12.6735965625,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,D12,0,0,0,0,0,0,0,8.7456696875,0,0,5.447046875,1.9097221875,0,0,13.1076475,0,0,0,0,0,0,0,0,0,11.6102465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E01,0,0,0,7.79079625,0,13.802071875,4.774307625,0,0,0,0,0,0,20.6163103125,0,0,0,0,0,0,0,0,1.822915625,17.0138940625,0,0,0,0,19.1839915625,0.086805625,0,0,17.94705,16.341151375,13.1944340625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E02,0,8.11631875,0.3689235625,0,0,0,0,0,0,0,0,0,4.926215,0.108506875,0,13.7587029375,0.0868054375,0,0,0,0,0,0,0,0,0,14.9956684375,0,10.54688125,0.889758375,0,0,0,0,6.7274284375,0.4123275,0,0,0,0,0,0,0,0,0,0,0,0,0,8.810778125
3529,C844503,1,18100,E03,0,4.1232653125,2.256943125,0.13020825,0,0,0,3.580728125,2.4305545,1.5842,3.5590291875,0,0,0,0,0,0,0,2.343748125,0,0,0,0,0,0,1.3671859375,0,0,0,0,0.911459,7.2482613125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E04,0,0,0,0,0,0,4.6006948125,0,0,0,0,0,4.774304625,0,0,0,0,0,0,0,0,0,0,0,5.88107775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E08,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E09,1.7361116875,1.5625,1.801217,0,0,0,0,0,0.1953125,0.47743125,0,0,0,0,0,0,0.108506875,0,0.6944440625,0.086805625,1.041666375,0,1.215279125,0,0,0,0,0,0,0,0,0.8680543125,0,0,0.8463554375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E10,0,0,0,9.46182,0,0,0,0,8.76735625,0,0,0,0,4.7092028125,9.6354365625,5.05643125,0.6293409375,0,6.8359234375,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0998228125,4.752598125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E11,0,0,0,6.7708253125,0,0,0,0,0,10.3298640625,0,3.580732,0.1519095,0,13.085920625,0,12.5434018125,0,0,0,0,0,0,5.9461799375,0,0,0,5.2734375,1.6493071875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,E12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3854148125,0,2.343749375,0.086805625,0,0,3.0815996875,0.0434028125,0,0,0,9.9609459375,0.108506875,0,0,3.42881875,0.6510415625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F01,10.3732534375,0.217013875,0,0,0,0,0,0.021701375,5.20833325,0,11.328124375,0,0,0,0,0,0,0,0,0,10.763875,0,0,0,0,0,0.933159375,9.071176875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F02,0.021701375,0,0,18.9235791875,0,0,0,0,18.120671875,0,0,8.28994825,0,0,0,0,0,0,19.1406103125,0,0,0,0,0,1.410590625,16.44965,0,0,0,0,0,17.73002525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F03,0,0,0,7.248260625,0,0,0,3.016494375,0.217013875,0,0,6.727432,0.021701375,0,6.705726875,0,0,0,3.2769096875,0.1302084375,5.360243125,1.041665125,6.076386875,0.781249375,0,0,0,0,2.756078125,0,4.25346875,1.540799375,0,0,0,0,0,4.8828140625,0.04340275,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F04,0,0,0,0,0.933158875,0,6.94444125,1.1718746875,0,0,0,4.839409375,0,6.55382075,0,22.80816,50.151929375,15.01738125,0,0,0,0,0,0,0,13.411456375,0,0,6.6623273125,0,0,0,22.526039375,34.743878125,29.253478125,17.05728525,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0.021701375,0,0,0
3529,C844503,1,18100,F07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F09,0,0,4.92621625,0.0434028125,0,0,0,0,0,1.3237866875,0,3.624130875,0,0,0,0,1.6710071875,0,0,0,0,0,6.1848955625,0,0,0,0,0,2.01822875,0,0,0.694443875,0,0,0,0,0,4.210070625,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F10,0,5.056434375,1.0633685625,11.284723875,0,3.407115625,2.1050315625,3.624135,0,0,0,12.41320875,0.1302084375,0,0,0,0,3.125001375,0.80295125,0,11.5017425,0.021701375,6.98784375,0,0,6.8793409375,0.021701375,0,0,10.3298625,0,0,23.6762215625,0.238715125,3.60243125,4.4053840625,0.238715125,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
3529,C844503,1,18100,F11,0,0,0,0,0,16.8185809375,0,1.432290625,6.271716375,0,12.6301960625,0,0,11.827265625,0.8897578125,0,0,9.960933125,0,0,0,0,0,6.5972243125,0,0,0,15.8203415625,0,0,6.206600125,0.086805625,0,6.618925625,10.93749625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F12,0,0,16.4930509375,0.1302084375,0,0,13.085928125,0,0,0,0,0,7.31336875,0.21701375,0,17.3177334375,0,0,12.239588875,7.942700625,1.5842034375,0,12.4348946875,0,0,0,0,0,0,0,0,0,0,0,0,6.2934040625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G01,0,0,0,0.021701375,3.3854149375,0,0,0,0,0,5.7942729375,0,0,0,0,0,0,0,0,0,3.927953875,0,0,0,0,5.794285125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G02,0,8.1597269375,0,0,0,0,0,7.552080625,0,0,0,0,0,0,3.3854028125,7.2699640625,0,0,0,0,5.38194375,3.5373223125,0,0.5642375,3.3854171875,0,2.7994803125,6.2934025,0,7.5954878125,0.2387153125,0,0,10.24305625,6.141479375,18.0338475,0.368925,0,0,0,0,0,3.1249984375,0,0,0.021701375,0,0,0,0
3529,C844503,1,18100,G03,0,0,0,0,0,0,0,0.108506875,5.4470475,1.584199625,0,0,0,0,0,0,10.3949629375,0,0,4.144965625,0,0,9.00607125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G04,4.947918125,0,0,0,9.635421875,0.1953125,0,1.2369795,0.5642353125,5.468749375,0.2821179375,0,0,0,0,0,0,0,3.38542,0,0,5.5989591875,0,0,0,0,0.021701375,9.7005284375,0,0,0,6.8142354375,0,0,0,0,0,0,11.0677296875,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G07,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G09,0,0,0,0,0,0,0,0,0,0,0.3472223125,0,0,0,0,0,0,0,0,0,2.430557,0,0.36892375,0.086805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G10,0,11.1762015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2317710625,0,0,0,0,0,0,0,0,0,0,0,7.335075,0.7378468125,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0
3529,C844503,1,18100,G11,0,0,13.0859353125,0.021701375,0,0,0,0,0,0,0,0,12.803806875,0,0,0,0,0,0,0,0,0,8.6154375,1.8880228125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
