chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49
3530,C125605,1,18034,C08,0,0,0,0,9.15799825,0,0,0,0,0,0,0,12.5434175,0,0.021701375,0,8.0729184375,0,0,0,0,0,0,0,0,0,5.707464375,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,C09,0,0,0,9.4183929375,0,2.9947916875,0,3.1684023125,0,0,0,0,0,0,0,0,0,0,8.9192740625,0,0.021701375,6.011284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0.021701375,0,0,0,0,0,0
3530,C125605,1,18034,C10,0,0,0,0,0,0,0,10.74216375,0,0,5.4253471875,7.3784666875,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,5.1866321875,0,0,0,13.5416673125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,C11,11.458316875,0,0,0,6.032986375,0,0,0,0,0,0,0,9.6354166875,0,0,0,0,0,5.425349,0.0434028125,0,4.947916875,0.2821180625,0,0,0,0,4.839409375,2.53906375,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0.04340275,0,0,0,0,0,0,0
3530,C125605,1,18034,C12,5.5121503125,1.2803840625,0,0,0,0,0,5.859359375,0.78125,0,0,3.19010625,1.605903375,0,0,0,0,0,2.235245,0,11.0893975,0,0,2.6909711875,0,3.059896875,0.2604166875,0,4.058158125,0.04340275,3.9496506875,0,0,0,0,4.29687525,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D01,0,0,8.52864325,0,0,0,0,0,0,0,0,0,7.703984625,0.021701375,0,0,6.64061875,3.9496519375,0,0,8.702247625,0.4340276875,0,0,0,0,0,0,0,5.5121500625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D02,0,0,0,0.021701375,0,0,3.0381929375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10503575,0,0,0,0,0,0,2.343750375,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D03,0,0,13.67187125,0.21701375,0,0,0,16.6666865625,0,0,0,0.021701375,0,0,0,0,0,10.481790625,1.6927075,0,0,0,0,0,14.36633,1.8446184375,0,0,0,11.91405625,1.7795134375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D04,0,0,0.021701375,0,10.6553875,0.0651040625,4.9696173125,3.9930545,0,4.2317734375,0.0651040625,0,8.26822875,0,6.163192,1.7361104375,0,0.021701375,0,0,0,0,0,0,5.9678848125,0.499131875,0,22.4175465625,16.7968916875,0,4.6658,5.3168385,4.2968759375,0.6510403125,6.33681625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D05,0,0,0,0,6.92274075,18.945306375,0,0.021701375,0,0,0,0,0,0,0,0,0,2.5607628125,0,0,14.583340625,1.302084375,7.769096875,0.195312625,0,0,0,15.2343746875,0.737848125,0,0,0,0,6.814231875,16.3194353125,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D06,0.021701375,8.072927625,0,0,0,0,0,3.5156248125,0,0,0,2.994793125,0,0,0,0.021701375,0,6.7274328125,0,0,0,0,5.8159734375,0,0,0,0,8.0295196875,0,0,0,0.021701375,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D07,9.7005271875,0,0,0,0,8.6371534375,0,0,0,0,0,0,5.75086875,5.121525125,0,0,3.602427875,0.0651041875,0,9.440105625,0,0,5.9895834375,0.21701375,0,0,0,0,0,0,3.0815960625,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
3530,C125605,1,18034,D08,4.1232646875,0,3.7760421875,0,0,0.021701375,4.3836784375,0.542535875,0.021701375,0,0,0,0,8.203131875,0,0,0,0,0,0,4.1883704375,0,0,0,0,3.97135325,0,0.021701375,6.7708371875,1.04166625,0,0,0,3.124999375,0.3472221875,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0
3530,C125605,1,18034,D09,0,0,0,0,0,0,0,2.79947825,0.0868054375,0,0,0,0,0.021701375,0.3038193125,0,0,0,0,0,0.021701375,2.907986375,0,0,0,0,0,0,2.60416875,0.021701375,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D10,0,0,0,0,0,0,1.106771875,0.737846875,0,0,0.021701375,0,5.27343125,0,0,0,0,0,0,0,0,0,0,4.6440959375,0,0,0,0,0,3.9930659375,0.390624625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,D11,0,0,0,0,0,0,5.186625,8.48524875,0,0,0,0,16.5364684375,0,0,0,0,0,0,0,15.625009375,1.0850696875,0,0,0,10.98090625,9.3316009375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0
3530,C125605,1,18034,D12,0,13.020846875,0.846353125,0,0,0,0,17.5347253125,0,0,0,6.4019098125,0,0,14.9739596875,0,10.5902648125,0,0,4.796007625,14.1058925,5.5772565625,0,0,0,0,0,0,0,0,0,0,12.608521875,4.21007,0,14.60505625,0,0,0,0,0,0,10.6770766875,9.0060603125,0,0,0,0,0
3530,C125605,1,18034,E01,0,0,0,0,0,0,0.1302084375,3.559027625,2.3654523125,0,0,0,0,3.16840325,0,0,0,0,0.455730625,0.0651040625,0,0,0,5.5555553125,0.0651040625,1.497394375,0.1302084375,1.10677075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
3530,C125605,1,18034,E02,0,0,13.04254025,0,0,0,0,11.5668340625,0.021701375,0,0,0,0,0,12.2396,0.390626375,0,0,0,0,0,0,0,0,0.021701375,2.69097025,0,0,0,12.1961741875,4.62239625,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E03,0,4.2317715625,0.04340275,0,0,0,0,4.0798616875,0,0,4.2317696875,0,0,0,0,0,0,4.5789941875,0,0,0,0,0,4.3185759375,0.04340275,0,0,0,5.121526625,0,0,0,0,0,4.513889625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E04,7.703994,0.2821179375,5.8159715625,2.018229375,0,0,0,0,0,0,0,0,0,0,0,9.2447785625,0.021701375,0,0,9.483504375,0,0,0,5.9244810625,0,0,0,0,4.03645625,0.173611,0,3.949652125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E05,0,0.021701375,0,0,0,0,0,0,17.4913215625,18.836811375,0,0,0,0,0,0.021701375,0,0,0,0,0,0,3.7109375,14.279518125,0,0,0,0,0,16.948767,0,0,0,0,0.021701375,0,0,0.021701375,0,0,0,0,0,0,0.021701375,0,0,0,0
3530,C125605,1,18034,E06,0,0,0,0,0,0,0,0,3.7326375,8.0295240625,5.62065875,0.021701375,0,6.814237,0,0,0,0,0,0,0,10.0911353125,2.2786440625,6.2500025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E07,11.610255625,2.7343780625,0,0,0,9.526907125,0,0,4.7743125,1.7578125,0,0,0,0,6.250015125,0,15.3862721875,0.021701375,0,0,0,0,0,0,0,0,10.0911385625,5.14323575,0.7812511875,0,0,0,11.54514325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E08,0,0,0,0,0,9.4618003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0.021701375,0.021701375,0,5.77258325,0,2.58246575,2.03993125,0.7812496875,0,0,0,0,0,0,0,0,0,9.288189,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E09,0.021701375,0,0,0,3.38541875,0.2604166875,0,0,0,6.054690625,2.647571875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.553818125,0,0,0,4.6440959375,0,0,0,0,0,0,0.021701375,0,0,0.021701375,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E10,0,0,7.855901875,3.667534375,1.3888880625,0,0,5.7942631875,0.021701375,0,6.5321186875,0.130208375,0,0,0,4.1232653125,1.5407965625,0,6.0763880625,0,6.40189775,0.282118125,0,4.6874991875,0,0,0,0,0,2.1701375,2.1484390625,0,0,3.62413125,1.9314260625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E11,0,0,0,0,0,0.021701375,8.398428125,0.8029509375,0,0,0,8.5720390625,0,0,0,0,0,0,0,13.8455010625,0.1085068125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,E12,0,0,0,0,0,9.26649,0,0,0,0,0,0,5.62066075,0,0,8.1380196875,0,0,0,0,3.55902625,0,7.1831621875,0.108507,0,0,0,0,0,3.667534375,1.3888873125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F01,0.0651041875,0,0,0,0,0,0,0,0,2.018228125,5.4036475,0.021701375,0,1.3454875,5.598961875,0,0,0,0,8.3984374375,0,0,0,0,0.542534375,6.467024375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F02,0,0,0,0,0,0,6.618921875,0,0,0,0,0,0,0,7.638890625,0.8246525,0,9.07118125,0.086805625,0,0,0,0,0,0,0,0,0,0,0,9.5052085,0,0,0,0,0,7.5520943125,0,0,0,0,0,0.021701375,0,0,0,0,0,0
3530,C125605,1,18034,F03,0,15.234375625,0.021701375,0,0,0,0,0,5.490453125,1.106771875,5.85938125,12.934039375,0,0,0,0,15.9722528125,0,0,0,0,4.665799375,1.1501748125,0,17.708318125,0,0.021701375,0,0,0,15.7335115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F04,0,15.169284375,0,0,7.94271575,14.908841375,0.04340275,0,0,0,16.3628234375,0,0,0,9.04948625,0.651042,0,2.9079875,12.5216804375,0.021701375,16.514755,0.1953121875,0,0,0,0,13.91057325,0.0868054375,0,7.486981875,0.217013875,11.56681875,0.477430625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F05,0,0,0,0,0,0,0,0,4.448784125,0,0,0,2.9296878125,1.3454868125,0,1.30208375,0.04340275,1.4756941875,0,0,1.4105910625,0,6.2282979375,0,0,0.021701375,0,3.81944375,0.781249375,4.1666680625,3.3203138125,0.4774305625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0
3530,C125605,1,18034,F06,0,0,0,4.5572941875,0,0,0,0,0,0,0,0,0,3.190105125,0,0,0,0,0,0,0,0,0,11.3064203125,0,0,0,0.021701375,0,0,0,0,11.6319525,3.92795025,0.651043125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F07,19.4444459375,0,0,15.36460125,0,0,17.078977,0.021701375,0,7.552071875,6.857630625,0,0,0,16.62326075,0.021701375,0,0,14.3880175,0,0,6.07638825,0,14.5833548125,0,0.021701375,0,0,6.293400625,0,0,0.021701375,0,31.618959375,35.243070875,0.108506875,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F08,0,0,0,0,0,0,0,0,0,11.7187625,0.0434028125,0.2604165625,8.8107645,0,0,0,8.72394825,0.3255210625,0,0,0,0.021701375,14.9956484375,0,0,0,0,0,13.758687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F09,0,0,0,0,0,0,0,11.371526375,2.0616295,6.249994375,0.82465325,0,5.3602465625,12.0876745,0,3.667540625,1.04166625,0,0,0,0,0,0,6.2934034375,0,0,0,0,13.324669375,0.7161471875,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0.021701375,0,0,0
3530,C125605,1,18034,F10,0,0,0,0,11.93575375,0.065104125,0,0,9.0060625,5.729167625,0,0,0,2.582465625,13.4765496875,0,0,0,0,7.4869684375,0,0,14.301225,0.2170140625,0,0,0,10.308146875,7.4869765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F11,0,0,0,2.1701380625,8.658868125,0.694444375,0,0,2.7126735625,0,0,0,12.239569375,0,0,0,0,0,0,11.8706875,1.0633666875,0,13.151028875,0,0,0,12.6953115625,13.06424375,0.520834375,0,0,0,0,31.5972290625,18.2725825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,F12,0,0,0,0,0,2.842881875,0.6944440625,2.1267346875,0.1302084375,0,0,0,0,0,4.2968715625,0.021701375,0,0,0,0,3.4071184375,0,0,0,3.1467021875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G01,0,16.406240625,0,0,0,0,0,0,6.141494375,0,0,5.27344075,0,0,2.777778125,11.48004125,0,0,0,0,15.7334945,0,0,0,12.630209375,1.302085,0,7.552067,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G02,9.6354190625,0.2604165625,0,0,0,0,0,14.518228125,0,0,0,2.23524375,8.854168875,0,0,0,0,0,7.4652678125,3.42882,0,0,0,5.23003125,7.139765125,0,0,0,0,0,10.047729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G05,0,0,6.03298525,0,0,0,0,0,0,0,5.533853375,0,0,6.2717011875,0,0,0,0,0,0,0,0,0,2.47396125,0.80295125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G06,0,0,9.982634375,0.3472221875,3.841146875,0.1302084375,0,0,14.0841946875,0,0,0,0,0,0,0,0,0,0,0,4.752605625,8.854173125,0.021701375,4.3836785625,0,0,0,4.9262173125,0.04340275,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18034,G07,0,0,17.296001875,0,0,0,0,0,17.838525,0.1736109375,0,0,0,0,0,5.121528125,2.1267371875,0,0,0,0,18.0772573125,0,7.573784375,0,0,4.318577625,0,0,16.62325,0.1519098125,8.0729160625,0,0,0,0,0,0,16.341140625,0,0.021701375,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G08,1.84461875,5.7725625,0,0.2387153125,15.8637125,0,7.0529475,0,0,0,0,1.06336875,16.3411560625,0,0,0,7.1397585625,0,0,0,17.6215346875,0,0,0,6.315101375,0,0,0,17.6432234375,0,0,0,0,0,0,0.021701375,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G09,4.7309045,0.260416875,0,0.1519096875,10.0477165,0,0,0,0,0,0,0,0,0,0.021701375,0,0,1.063368125,0.021701375,0,0,0,0,0,0.021701375,0,0,0,12.0876805625,0,0,0,10.9375141875,0.1953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G10,0,0,0,0.021701375,5.01301075,0.75954825,0,14.45313,0,0,0,4.64409825,0,3.27690625,13.32463625,0,0,0,15.16928125,1.171876875,6.2934053125,0,15.99392125,0,0,0,0,9.4400915,0,0,0,13.910625,14.4097265625,5.468747625,5.7291634375,6.6406241875,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G11,0,0,0,0,0,0,0,0,3.472221875,0.0868055,6.1631878125,0.0651041875,0,0,0,0,0,0,0,0,0,0,4.5138886875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18034,G12,0,0,0,0,0,0,0,2.32205,11.024316875,0.021701375,0,4.318576375,0,13.6067709375,0,0,4.9913209375,0,0,0,0,4.1015625,11.957458875,0,0,0,0,0,2.821180625,12.7170025,1.77951575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A01,20.399306875,0,0,7.400174,0.17361125,0,5.338540625,0,0,16.62325725,2.061629375,0,0,0,11.32811075,0,0,0,0,0,23.2638946875,0.021701375,0,0,0,0,17.36110575,0.9114596875,0.021701375,19.6180375,2.430555125,0,0,9.179683125,2.1701410625,0,23.6545366875,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A02,0,4.1015625,3.9713541875,0,0,0,0,0,7.552076375,2.2786471875,3.2118041875,0.0868055625,0,0,6.3151059375,0,0,4.7308998125,0,0,0,0,0,3.60243125,3.99305575,0,0,4.578994,0,0,7.6605946875,0.217014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A03,0,0,0,7.03124375,4.0364590625,0,0,0,11.002605,0,0,0,0,10.09114375,2.2786434375,0,0,0,9.114590625,2.7343753125,0,0,8.8541860625,0.4991316875,0,12.608502,0,0,0,7.031251375,1.6710059375,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18035,A04,0,0,0,0,13.888873875,0,0,11.0243084375,0,0,0,0,0,0,11.566853875,0.4340275625,0,0,0,0,0,6.792532125,12.6084991875,1.692709,0,0,0,0,14.1927159375,0,10.93749375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375
3530,C125605,1,18035,A05,0.021701375,0,7.6388715625,2.4739585625,0,0,7.0529528125,0.0651041875,5.620659375,0.021701375,0,0,0,5.9244815625,0,4.29687625,0.195312625,0,0,0,0,0,0,10.829009,0,0,0,0,6.662326875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A06,0,4.058160625,0,0,0,1.953126375,0,0,0,0,0,0,0,0,2.2786479375,0,0,0,0,0,4.5789940625,0,0,0,0,2.6692684375,0,0,0.5859378125,0.347222125,0,0.021701375,0,0,0,0,0,0,2.21354125,1.2369795,0.238715125,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A07,4.8611134375,0.32552075,8.1163246875,0,3.1466985625,0,9.765614,0,0,0,4.9262153125,0.021701375,0,0,0,4.51388875,5.0998285625,0,8.3984485625,0.0434028125,0,0,0,3.7326296875,0.2387153125,0,0,0,0,10.78558325,0,0,11.19791875,0.0651040625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A08,0,5.230034375,0,0,0,3.645834375,1.25868,0,0,0,8.615453375,2.9730909375,0,0,0,12.6953130625,0,9.809014375,0,0,8.4418535625,0,0,0,0,0,0,9.7656303125,0.1085069375,0,0,0,0,0,0,10.243036375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A09,0,0,2.3871536875,0,3.03819375,0,0,2.4739596875,0,3.0381921875,0,0,0,0,0.60763875,0,2.21354375,0.04340275,0,0,0,2.1050346875,0,2.2352409375,0.021701375,0.303819375,0.1736110625,0,0.238715125,0,3.580728125,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A11,13.5199540625,0.086805625,0,0,0,13.585051375,0.282118125,0,0,16.4713809375,0,0,0,0,0,13.802100125,0,0,0,0,15.0390853125,1.4322928125,0,0,6.5321161875,0,0,15.3862915,0,0,0,0,17.8819495,29.4705,19.965300625,22.113708375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,A12,0,11.8923596875,0,0,1.9314228125,0,10.894103125,0.3472221875,0,1.7578125,0.3472221875,0,0,0,10.633684375,0.368923375,0,11.848960625,0,0,0,0,0,9.809029,0.2604166875,0,0,0,0,12.0876641875,0,0,1.6493059375,2.5607628125,8.6154603125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B01,1.996528125,2.278644375,0,0,0,5.707463875,0,0,0,0,0,2.907986375,0,0,0,0,10.3081446875,0,0,0,0,6.879325625,0,1.7578135625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B02,0,7.052950625,0,0.021701375,4.7526049375,7.9427098125,2.2786475,6.076375,0.130208375,3.6675353125,0.15190975,0,0,0,0,0,0,0,0.5642375,6.944457625,0,3.19009375,1.8446185625,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B03,2.929688125,13.38974875,0.0651040625,5.902790625,5.0564225,4.34028475,8.441850625,6.4236104375,6.8576279375,6.7057304375,4.44878375,10.0260348125,7.35678575,5.6423586875,5.7508786875,6.3802085625,8.6371515,2.8211773125,9.7439165625,4.75261325,6.8793404375,6.9444348125,4.66579525,6.597208875,5.577259625,6.07639875,4.231770125,6.8359503125,5.251736375,6.05468875,4.3619823125,6.3151,2.7343745,1.345484625,6.423596875,2.51736125,1.4322929375,0,0,7.118071125,0.2604166875,0,0,0,0,0,0,3.79774125,0
3530,C125605,1,18035,B04,0,16.6883698125,0,0,0,0,0,0,18.6197973125,0,0,0.021701375,0,10.980915625,1.3454866875,0,20.9201445,0.0434028125,0,10.894101875,0,0,0,0,0,10.4383665625,0,0,21.0286459375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B05,0,0,0,0,9.8958409375,0.7812509375,0.021701375,10.1562459375,0,0,0,0,0,0,7.31338025,7.465271875,1.7578125,0,0,0,7.031248875,0,0,6.72743125,1.9531271875,0,0,0,0,0,8.6154599375,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0.04340275,0.021701375,0,0,0
3530,C125605,1,18035,B06,4.644097625,13.194428125,6.1198040625,0,0,0,4.7309,0,0,0,0,9.0277734375,8.31162125,0,0,0,0,24.869819375,19.9218840625,0,0.021701375,0,0,0,0,0,0,22.569459375,0,19.92187625,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B07,0.412325,4.31857575,0,0,0,0,0,0,0,3.5590275,0.2604165625,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,2.2786465625,0.1736109375,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B08,7.5303773125,0.2821180625,0,2.7560765,0.021701375,6.9444475,0,0,0,5.5121528125,0,0,0,0,0,0.021701375,5.4253461875,4.4270829375,0,4.6223960625,0,0,0,0,0,4.7308890625,0.021701375,0,0,5.2083404375,7.1831603125,0,6.5321184375,0,6.9444436875,0.021701375,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B09,0,0,0,4.7092003125,0.021701375,0,4.361979375,0.32552075,0.021701375,0,4.687503625,0,0,9.722226375,0,0,0,0,0,0,0,4.188370125,0.3038196875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18035,B10,0,6.0112835625,0,0,0.021701375,0,0,0,0,0,10.525186875,0,0,0,0,9.4184028125,2.777777125,0,0,0,10.1562266875,0,0,0,0,0,0,0,0,3.1684025,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
