chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49
3530,C125605,1,18035,B11,0,0,0,0,6.35849375,0.1736109375,0,0,0,0,0,7.573784375,0.217014,0,0,0,0,0,0,7.421871375,0.0651040625,0,0,0,0,1.4973965625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,B12,1.627603125,4.2317709375,0,0,11.15451575,16.4496640625,0.13020825,7.5737960625,0,0,0,0,4.18836875,3.2769078125,0,0,0,0,0,0,0,0,9.917541875,0,0,10.9158068125,0.021701375,0,0,0,0,0,0,5.7291634375,6.618920625,0.2604166875,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C01,0,0,0,0,0,0,7.725695625,0,0,0,0,5.403646,7.7908104375,0,0,0,4.6006934375,1.996528875,0,0,0,0,0,4.839420125,1.58419925,0,7.0746396875,0.021701375,0,0,0,0,0,0,4.470485125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C02,6.7708446875,1.388888875,14.9739416875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1180621875,0.3038195,0,17.1440929375,0,0,0,0,0,0,0,0,8.83245875,0,7.552084375,2.03993125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C03,0,0,0,0,10.19964125,0,0,0,0,0,0,0,0.021701375,12.1527775,1.497397625,0,6.1414875,2.32205,0,0,0,0,10.52519125,0.021701375,7.2916691875,0.0868054375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C04,8.78906625,0,0,0,0,0,16.75346875,0,0,0,0,0,0,0,8.919259375,8.57206375,0,0,0,0,0,0,0,0,0,17.404508125,13.8020875,1.5625009375,0,0,0,17.0572628125,41.4496423125,35.9158196875,19.856761875,19.24912325,6.4453128125,0.0434028125,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C05,0,0,0,4.774313875,0.4774305625,0,0,0,0,0,15.0173434375,0,0,6.488714375,0.021701375,0,0,0,0.021701375,0,0,0.021701375,0,0,0,0,0,0,14.93054375,0.1519096875,0,16.861980625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C06,6.7708224375,13.04252325,0.60763875,3.2335068125,8.11631075,0.3472221875,2.6475678125,6.4670228125,0.4340279375,1.866320625,0.520833125,8.7456873125,0,2.8211803125,0,7.5303973125,0,2.58246375,1.71441075,6.749121375,0,3.710938125,8.2248375,0.8246529375,3.276909625,8.203125,0.6293404375,3.0816,0.0434028125,24.0451290625,16.60155,14.301203125,17.5130041875,1.4322928125,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C07,0,0,7.4001719375,0,0,0,0,4.774305125,0,0,11.046009375,0.086805625,0,0,5.5772559375,0.108507,0,9.526909375,1.3671865,0.021701375,0,0,5.6423616875,0.0434028125,3.342012125,0,0,0,0,4.49218625,0.4557291875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C08,0,15.299496875,0.5425348125,8.1380236875,0,0,15.0173821875,0.086805625,0,0,0,14.735240625,0,8.7022536875,0,5.94619,0,0,14.4748436875,6.705729375,0.021701375,0,7.6171909375,0,0,0,0.021701375,15.212681875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C09,11.783845125,0,0,0,3.45052125,0,0,13.32465825,0,0,0,0,0,0,6.0546884375,0,0,12.58681075,0,0,0.021701375,16.25433575,0,0,10.243045125,0,0,0,26.1067746875,0,13.129338125,1.6710071875,0,12.21789375,18.4895840625,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C10,0,0,0,0,0.021701375,0,0,0,0,14.8003566875,0,0,0,0,0,0,5.533845625,0,0,0,0,0,0,0,17.6432309375,0,0,0,0,0,12.304694,0,0,9.72221875,0.8680565625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C11,0,0,0,4.53559375,6.6623225625,0,0,0,0,0,0,0,0,13.9756901875,0,4.079875,1.9097229375,0,0,0,0,13.8889055625,0.2170140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,C12,0,10.872409375,2.604168125,0,7.33506875,0,0,0,0,13.433159375,0,0,12.2829909375,0,0,0,0,13.172742,0,0,0,3.797740625,1.9531241875,0,0,13.9756778125,0,0,10.1128491875,0,0.6076375,8.00781375,0,6.618926375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D01,0,0,0,10.742169375,0.2387153125,0,0,0,0,0,0,0,11.6319371875,0,5.4036359375,0.629341375,0,0,0,0,0,11.2413109375,0,0,0,0,0,0,12.5000090625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D02,0,0,5.92448575,0,0,0,0,0,0,0,0,3.4505205625,7.5737841875,0.021701375,0,0,0,0,4.6657996875,4.0364550625,0,0,0,0,8.463549375,0.2387154375,1.3454875,1.714410625,0,5.4904525,0.0651040625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D03,0,0,0,0,0,0,0,41.12413125,39.301187,0,0,0,0,0,0,0,0,0,11.197920125,0,20.247405625,0,0,0,0,0,0,0,17.0572875,4.1015628125,0,0,0,0.75955,12.369799375,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0
3530,C125605,1,18035,D04,0.021701375,1.5842,14.214415625,0,0,0.021701375,0,0,23.06858125,0,0,0,0.021701375,0,0,0,0,0,18.53298375,0,0,20.42101825,0,0,0,0,0,0,19.596325,0.45572875,0,14.3012,65.7334840625,51.236940625,39.822065625,20.3993025,34.0494496875,4.6657840625,0.021701375,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D05,0,14.32290625,0.7812505625,0,0,0,13.715290625,0,0,0,0,14.04078375,0,0,0,0,0,9.982634375,3.993056875,0,0,0,0,0,0,0,6.3585065625,0,0,0.021701375,15.6683915625,0,7.9426978125,2.951387625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D06,0,0.021701375,0,0,0,13.4331625,1.4322916875,0,0,15.9722340625,0,0,0,0,0,0,0,0,0,0,15.21269,0,0,0,0,0.021701375,14.4314228125,0.2821180625,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D07,0,0,0,9.9609340625,2.3003446875,9.00608125,0.0434028125,10.56857375,6.94444375,3.1466998125,0,0,8.420128125,2.365450875,0,0,0,0,0,0,8.051214625,0,3.125001375,11.111120125,1.4756945,0,7.530396875,2.994792,0,6.9227278125,0.6510416875,0.0434028125,9.4401034375,0.4774303125,0,0,1.3020823125,0.108506875,0,0,0.021701375,0,0,0,0,0,0,0.021701375,0
3530,C125605,1,18035,D08,0,0,15.993909375,2.3220465625,0,3.3203125,6.9010365625,15.75521875,3.19010625,0,0,0,8.85415825,0,0,0,6.640625,12.1745034375,0,0,13.36808125,0,20.29080125,0,0,0,0,0,4.3836875,4.75260625,0,12.65190625,47.6128490625,47.5043878125,21.983488125,37.8472104375,0.282118125,0,0,0,0,0.021701375,0,0.021701375,0,0,0,0,0
3530,C125605,1,18035,D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D10,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0963540625,0,20.399309375,0,0,0,0,0,0,0.021701375,0,0.021701375,0,0,0,19.704842,1.4322929375,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,D11,0,0,8.355036375,0,0,9.700525,1.128471875,0,4.3836803125,0,1.019965625,7.747382,0,4.3619784375,6.271701875,1.5190965,10.481783125,0.086805625,0,0,0,9.548598125,0.4340273125,5.4904521875,0,0,12.9557153125,0,0,5.447034375,4.36198125,1.041666875,0,0,0,0,0,0,0,0,0,0,0,0,10.937509375,1.1718741875,0,0,0
3530,C125605,1,18035,D12,0,0,0,0.021701375,11.0894259375,0,0,0,0,0,9.13628375,0.6293403125,0,0,0,11.06770875,0,0,0,0,0,0,0,0,0,4.0581571875,0,0,0,0,14.0407885625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E01,0,0,0,0.86805625,0.1302084375,0.390625,2.6041655625,0,0,0,0,0,0,0,1.475692,0.021701375,1.236978125,0,0,0,0,0.4774309375,0.1302084375,0,2.170139375,0,0,0,0.824651875,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E02,16.883684375,1.844620625,0,0,0,17.31771875,0.195312625,0,0,0,17.5998171875,0,0,0,0,0,12.08765,4.926215625,0,0,0,17.708340625,1.432293125,0,0,0,0,15.9071446875,1.041663875,0,0,0,0,0,0,0,0,0,0,17.881946875,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E03,0,0.021701375,0,0,0,5.9895784375,0,16.3194559375,0,0,0,0,0,5.6423593125,18.1857784375,0,0,0,0,17.2526,0,1.019963875,4.3402771875,0.021701375,6.358507,0,17.53472875,0,0,0,0,0,19.0755265625,5.251734375,1.25868125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E04,0,0,0,0,5.4036465625,13.65018125,0.021701375,0,0,0,15.190990625,0,0,0,0,14.1275940625,0,0,5.8376740625,0.62934125,0,0,13.650165625,0,0,0,0,13.454878125,2.0182295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E05,0,9.89583825,23.502634625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5303878125,15.34289125,5.5772603125,10.69880375,2.799478125,0,0,0,12.7604349375,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E06,12.999127125,0,3.2118053125,0.086805625,0,0,0,17.3394211875,0,0,0,0,0,0,0,17.6866375,0,3.8411491875,18.6198,0.1519096875,0,0,0,0,0,16.0807265625,0,0,0,15.516503125,0.021701375,0,0,16.10244375,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18035,E07,0,0,0,0,4.9913125,8.2682390625,0,0,0,0,0,0,0,12.803816375,0.021701375,0,0,13.62847125,0,4.40538225,0,0,0,0,12.5433774375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18035,E08,0,0,5.425346875,1.21527875,0,0,0,0,0.108506875,13.3680625,0,0,0,17.057278125,0,0,0,0,0,0,12.977436875,0.021701375,0,14.3663111875,0,0,0,0,0,13.129347625,0,0,3.450521875,14.778665625,17.0355848125,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0
3530,C125605,1,18035,E10,0,0,17.77343125,0,0,0,0,13.45486825,0,0,0,0,6.6189215625,0,18.2074710625,0,0,14.9305125,0.3906259375,0,0,0,0,33.441871875,17.3394315625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E11,3.21180375,0,0,10.7421795,0,0,0,0,0,0,4.4921879375,4.579,9.309898875,0,4.47048575,0,0,0,0,16.8619798125,0,4.839409375,0.2821179375,0,12.4348829375,0,3.9930548125,0.2387153125,0,0,5.0998334375,5.924469375,3.949653125,13.7586910625,0.2387153125,5.0347224375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,E12,10.80728875,0,0,0,0,4.036459125,0,8.4635375,0,0,0,0,8.094625,2.3437503125,0,0,8.59373825,0,13.9974053125,1.58420275,0,0,0,0,8.7456595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F01,0,0,0,4.8177095,0,0,0,15.6249915625,3.9279528125,0.21701375,0,0,0,0,14.38802125,0,6.922753125,2.43055625,10.5251784375,0,0,0,0,0,0,4.0364615625,0.0434028125,0,0,0,0,0,0,0,0,3.0164939375,0,0,0,0,0,0,0,0,0,0,0,14.301239375,0
3530,C125605,1,18035,F02,0,0,0,0,0,9.7873125,2.3003485625,0,3.7977415,0.108506875,0,0,0,0,11.3932090625,1.1718759375,3.4288196875,0.6510425,0,0,0,0,5.3385435,8.0295118125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F03,0,0,0,19.531273875,0.021701375,0,11.8923484375,0,13.3463595,0,0,0,0,17.209203125,2.6041671875,0.021701375,12.999137,0,0,17.838540625,0.3689234375,0,0,0.021701375,20.55124,0,0,0,0,0,0,13.9973899375,9.613719375,2.8645825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F04,0,0,15.88543125,0,0,16.6449559375,0,0,0,0,0,0,0,0,0,0,0,0,13.3897590625,0,0,0,0,0,9.1362975,0,12.152765,0,0.04340275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F05,0,0,0,0,0,0,0,0,0,8.00781075,3.2552078125,0,0,0,27.191853125,23.9366291875,0,0,0,0,0,0,0,0,8.05121875,21.0069578125,0,0,0,0,0,0,0,61.1762375,47.3090596875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F06,2.343752,0,11.306413125,2.625868375,0,0,0,3.2986104375,0,0,12.7387125,0.6293410625,0,0,0,15.0824503125,0,0,0,0,13.8454646875,0.2387153125,0,14.561649375,0.23871525,0,0,0,0,10.7856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F07,0,16.341146875,1.5625003125,0,0,0,0,0,0,0,16.059037,0,5.794275,1.9965259375,16.080728125,1.0850690625,0,0,0,0,0,0,0.021701375,6.2499990625,2.604167,0,0,17.38281875,1.15017325,9.700521875,2.2569434375,0,4.730915625,19.1188925,1.2152760625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363715875,0,0,0,0,14.4748440625,0,0,3.05989375,0.4340278125,0,0,0,14.062508375,0.021701375,0,12.326403125,4.3836773125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F09,0,0,0,0,0,0,0,0,0,0,17.013890625,0,0,0,0,0,0,0.2604165625,20.572934375,0,0,0,0,0.021701375,0,0.021701375,0,5.8159746875,2.864584375,16.57986875,0,0,18.38108125,52.60414825,31.9010121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F10,13.324634375,0,0,0,17.816825,1.323786875,0,0,18.0555596875,0,0,0,6.8142503125,0,9.2230625,6.401910125,0,0,0,0,0.47743125,21.3758565625,0,0,0.021701375,19.42274375,0,0.6076375,18.0772790625,0,0,17.947063875,34.375010125,45.985258125,21.0286478125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F11,0,0,0,0,0,0,0,10.937525,0,0,0,0,0,0,11.6102540625,0,0,0,0,11.458334375,0.0868054375,0,0,0,0,2.669271875,9.6571121875,0,7.3784753125,0,0.021701375,0,0.47743125,4.7743053125,14.105888875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,F12,0,0,0,0,0,0,1.822915625,3.927950625,0,0,0,5.316843125,0,0,0,9.071165625,0,1.08506875,4.3619786875,0,0,0,0,5.837669375,0,0,0,0,0,6.2500135625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G01,0,0,0,0,0,0,0,0,0,0,0,0,8.550357625,0.4123265625,0,0,0,0,0,0,0,0,0,0,0,0,6.66233575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8411465625,1.6927075,0,0,0,0,0,0
3530,C125605,1,18035,G02,0,0.021701375,19.7048725,0,0,0,0,21.0069535625,0,0,0,0,11.1328125,8.940971875,0,0,0,0,20.052075625,2.734375125,0,0,0,0,18.7282978125,0,0,13.2161625,4.05815875,0,0,0,10.30816075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G03,3.3203125,1.36718875,0,0,8.61545,2.539062,0,0,0,0,0,11.7187503125,0,5.208332625,0,0,0,4.3836793125,11.8272604375,0,0,0,0,0,0,0,6.640621875,6.1197834375,0,0,0,0,0,3.4722245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04340275
3530,C125605,1,18035,G04,0,0,0,0,0,10.15625325,0,0,23.3506785625,0,0,0,0,0,0,0,0,11.32812325,0,0,0,0,8.5937501875,0,0,0,0,0,0,12.5868054375,7.7040059375,1.71441,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G05,0.021701375,0,0,7.3133766875,0.2387153125,4.231771875,0.021701375,2.213540625,0.75954825,0,0,2.539062125,0,2.105034375,0.1953125,0,0,9.24480275,0,1.671007875,0,3.2552073125,0,0,0,0,0.021701375,0,0,2.517363875,0,0,0,7.7256965625,0,2.71267575,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G06,0,0,0,5.66406075,0,0,0,2.5173625,2.23524375,0,5.36024125,0,0,0,0,0.021701375,6.119793375,0,0,0,0,0,8.094620625,0,3.97135275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G07,0,0,0,14.4531328125,0,0,0,0,0,0,0,0,0,13.8020621875,0,0,0,6.4670165625,15.79862125,0,0,0,0,0,0.021701375,0,0,0,6.0980996875,1.3020840625,0,0,0,0,0,0.021701375,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G08,0,0,0,0,0,0,0,14.7569465625,0,0,11.089420125,1.2803834375,7.9644125,2.9947923125,0,10.24303625,0,0,0,0,0,11.2630346875,0,0,0,0,0,0,0,0,0,7.8776053125,6.18489375,59.9826278125,11.4800510625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375
3530,C125605,1,18035,G09,0.021701375,0,0,0,0.282118125,0.54253575,0,0,0.086805625,0,0,0,0,0,0,0.1519096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G10,0,7.508686875,0,9.98263125,1.866319625,0,8.6371521875,0.3689234375,0,0,13.4331580625,0.3255209375,0,0,7.0529536875,0,10.48176875,0.32552075,0,6.20659375,0,0,0,0,0,12.32637825,0,0,0,9.548622125,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G11,0,0,0,5.729150625,0,5.555556875,1.1501735625,11.95744375,2.951389375,0,0,0,0,0,15.51649575,0,0,0,0,15.2777885625,0,0,0,0,0,0,15.473095125,0,0,0,0,7.595482625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18035,G12,0,0,0,5.7508673125,0,0,0,0,30.143226375,0.3472221875,0,0,0,0,0,12.4566,0,0,13.43315625,0,0,0,0,10.177940625,0.2604165625,0,13.3897540625,0.0434028125,0,0,0,0,13.2378365625,18.8151228125,15.1692735625,0.3689234375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A01,2.3654523125,0.0434028125,0,0,0,0,0,0,0,2.105032125,2.03993125,0,0,0,0,0,0,0,2.1918375,0.82465375,0,0,0,0,0,0,0,0,0,0.3689235625,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4956605625,0,0,0,0,0
3530,C125605,1,18038,A02,0,0,0.6076386875,0,0,0,1.54080075,0,0,0,0.0651040625,0.933160125,0,0,0,1.8012153125,0.021701375,0,1.4322925,0,0,0,0.1953125,0,0,0.086805625,0.6727441875,0,0,0.0651040625,1.150175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A03,0,2.30034825,0,0,0.390625,0,0.390625,0,0.3038191875,0,0,2.712675,0.4123265,0,2.018228125,2.3220488125,0,0,0,3.342012625,0,2.9079865625,0,0,0,0,0,0,0,0,4.361978875,0,0.021701375,0,0,3.710935125,4.014756375,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A04,0,0,0,0,0,0,4.7743075,0,0,0,0,0,0,0,0,0,0,0,0.17361125,0,0,0,0,2.3220475,0.9982653125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A05,5.164932625,0,0,0,0,5.3819424375,0.17361125,0,0,0,4.4921760625,0,0,0,0,1.1718746875,0,0,1.041665625,0,0,0,5.598959375,1.5625,0.0651041875,0,0,0,5.381943875,0,5.7291673125,0.217013875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A06,0.3472225,0,0,0,0,0,1.3020854375,0,0.716145,0,0,0.390625125,0,0,1.4539943125,0.021701375,0,0,0,0.021701375,0,2.061631375,0,0,0.021701375,0.021701375,1.2803811875,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8012145,0
3530,C125605,1,18038,A07,0,2.9513884375,0,0,0,0,0,0,3.2986103125,0.759550125,0,0,0,0.694443125,0,0,0,0,0,2.799480625,1.4973948125,0,0,0,0,0,4.07986075,0,0,0,0,3.016494375,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0
3530,C125605,1,18038,A08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A09,1.996528125,0.434027625,0,0,3.472221875,0.41232775,0,0,0.911458125,0,0,0,0,4.361982,0.021701375,0,0,3.2986115625,0.021701375,0,0,3.385413875,0.2387153125,0,0,2.495659375,1.497393375,0,0,2.777780625,0.2170138125,3.4071179375,0.0651040625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A11,0,0,0,0,0,0,0,0,0,0,3.125003875,0,0,0,0,4.8611125,2.0399316875,4.253471875,1.453992,0,0,5.295138875,0.0434028125,2.734375625,0,1.866321875,0.434026375,0,4.2534721875,0.282118125,2.9079898125,0.086805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,A12,0,1.323784375,0,0,0,0,0,0,0,0,0,0,0,0,4.9696179375,0,0,0,1.3888878125,1.562499625,0,0,0,0,3.19010625,0,0,5.5772568125,0.6510403125,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18038,B01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0
